Platform,Year_of_Release,Genre,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
10.0,2008.0,0.0,0.91,7.0,20.0,6.7,7.0,2.0
5.0,2002.0,10.0,0.91,7.1,23.0,7.4,27.0,2.0
10.0,2009.0,10.0,0.91,7.1,23.0,7.4,27.0,2.0
6.0,2010.0,10.0,0.91,7.8,20.0,5.4,14.0,1.0
10.0,2010.0,10.0,0.91,7.1,23.0,7.4,27.0,1.0
5.0,2002.0,10.0,0.91,7.6,23.0,8.1,12.0,7.0
7.0,2013.0,2.0,0.91,7.1,23.0,7.4,27.0,2.0
12.0,2008.0,11.0,0.91,7.7,63.0,7.2,53.0,7.0
5.0,2003.0,6.0,0.91,6.3,15.0,8.9,23.0,1.0
10.0,2010.0,7.0,0.91,9.2,59.0,8.9,950.0,7.0
3.0,2008.0,1.0,0.91,7.1,23.0,7.4,27.0,2.0
2.0,1998.0,4.0,0.91,7.1,23.0,7.4,27.0,2.0
4.0,2000.0,6.0,0.91,9.0,13.0,8.7,31.0,1.0
6.0,2011.0,0.0,0.91,5.7,25.0,7.4,57.0,7.0
14.0,2013.0,10.0,0.91,8.6,15.0,5.7,183.0,1.0
6.0,2012.0,10.0,0.91,8.1,38.0,6.8,110.0,1.0
10.0,2008.0,6.0,0.91,5.6,26.0,8.1,57.0,1.0
10.0,2007.0,10.0,0.91,7.1,23.0,7.4,27.0,2.0
13.0,2004.0,3.0,0.91,7.5,20.0,7.9,12.0,1.0
6.0,2009.0,8.0,0.91,7.6,42.0,6.5,53.0,5.0
5.0,2002.0,10.0,0.9,8.0,23.0,7.6,5.0,1.0
12.0,2007.0,7.0,0.9,7.8,68.0,8.3,432.0,7.0
7.0,2016.0,2.0,0.9,7.7,80.0,3.4,1221.0,7.0
14.0,2015.0,0.0,0.9,7.1,24.0,7.0,186.0,5.0
5.0,2004.0,10.0,0.9,7.8,36.0,7.6,9.0,1.0
12.0,2009.0,7.0,0.9,7.3,75.0,7.3,82.0,7.0
5.0,2005.0,6.0,0.9,9.0,52.0,8.8,114.0,2.0
12.0,2013.0,8.0,0.9,7.6,45.0,6.7,344.0,5.0
12.0,2014.0,8.0,0.9,7.1,23.0,7.0,109.0,5.0
12.0,2012.0,0.0,0.9,8.8,82.0,8.3,818.0,5.0
6.0,2011.0,8.0,0.9,7.0,60.0,5.7,174.0,5.0
4.0,1995.0,6.0,0.9,7.1,23.0,7.4,27.0,2.0
7.0,2015.0,0.0,0.9,7.0,46.0,7.0,80.0,2.0
6.0,2009.0,0.0,0.9,7.1,23.0,7.4,27.0,2.0
3.0,2014.0,7.0,0.9,7.1,64.0,5.7,2421.0,5.0
4.0,1999.0,0.0,0.9,7.1,23.0,7.4,27.0,2.0
5.0,2006.0,10.0,0.9,7.0,44.0,8.1,8.0,1.0
6.0,2009.0,6.0,0.9,7.4,44.0,7.4,10.0,1.0
7.0,2013.0,10.0,0.9,7.4,13.0,5.2,118.0,1.0
13.0,2003.0,4.0,0.9,7.3,28.0,7.6,34.0,1.0
2.0,1998.0,10.0,0.9,7.1,23.0,7.4,27.0,2.0
5.0,2007.0,4.0,0.9,5.0,14.0,6.5,28.0,7.0
13.0,2002.0,8.0,0.9,7.1,16.0,7.5,15.0,7.0
1.0,2011.0,0.0,0.9,6.9,5.0,7.4,27.0,2.0
0.0,2013.0,0.0,0.9,6.1,4.0,5.2,11.0,2.0
6.0,2009.0,3.0,0.9,8.6,53.0,7.8,49.0,7.0
12.0,2014.0,0.0,0.9,7.1,23.0,7.4,27.0,2.0
13.0,2004.0,7.0,0.9,8.2,63.0,8.5,14.0,7.0
13.0,2004.0,10.0,0.9,8.5,28.0,7.6,14.0,1.0
5.0,2003.0,10.0,0.9,6.8,21.0,6.6,27.0,1.0
10.0,2012.0,0.0,0.9,7.1,23.0,7.2,21.0,2.0
5.0,2005.0,10.0,0.89,7.6,25.0,8.0,20.0,5.0
12.0,2010.0,10.0,0.89,6.8,11.0,7.4,27.0,1.0
6.0,2011.0,8.0,0.89,6.7,64.0,6.3,121.0,5.0
5.0,2005.0,10.0,0.89,8.3,29.0,6.2,16.0,1.0
12.0,2012.0,10.0,0.89,7.7,47.0,6.7,58.0,1.0
10.0,2011.0,6.0,0.89,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,5.0,0.89,7.6,8.0,7.4,27.0,1.0
7.0,2016.0,0.0,0.89,7.1,23.0,7.4,27.0,2.0
8.0,2006.0,8.0,0.89,7.7,56.0,8.3,80.0,7.0
12.0,2014.0,0.0,0.89,7.1,23.0,6.8,14.0,2.0
4.0,1997.0,9.0,0.89,8.3,10.0,8.2,22.0,7.0
5.0,2001.0,10.0,0.89,8.5,16.0,7.5,6.0,1.0
6.0,2008.0,6.0,0.89,8.3,43.0,7.8,30.0,1.0
10.0,2008.0,10.0,0.89,7.1,23.0,7.4,27.0,2.0
8.0,2009.0,8.0,0.89,8.1,67.0,8.1,84.0,5.0
1.0,2008.0,8.0,0.89,7.5,12.0,7.8,20.0,7.0
6.0,2011.0,10.0,0.89,8.0,41.0,7.3,17.0,1.0
10.0,2008.0,1.0,0.89,7.1,23.0,7.4,27.0,2.0
4.0,2000.0,10.0,0.89,7.1,23.0,7.4,27.0,2.0
6.0,2012.0,4.0,0.89,7.1,23.0,7.4,27.0,2.0
10.0,2008.0,10.0,0.89,8.0,18.0,8.4,22.0,1.0
5.0,2006.0,3.0,0.89,7.1,23.0,7.4,27.0,2.0
6.0,2009.0,0.0,0.89,7.0,25.0,7.1,16.0,2.0
1.0,2008.0,7.0,0.89,7.0,17.0,7.9,15.0,1.0
6.0,2008.0,3.0,0.89,7.1,23.0,7.4,27.0,2.0
6.0,2012.0,0.0,0.89,7.9,9.0,4.1,34.0,1.0
10.0,2008.0,3.0,0.88,6.8,43.0,8.1,40.0,1.0
4.0,1996.0,4.0,0.88,7.1,23.0,7.4,27.0,2.0
6.0,2007.0,0.0,0.88,7.1,30.0,7.5,49.0,7.0
3.0,2009.0,8.0,0.88,8.6,40.0,4.2,6430.0,5.0
6.0,2011.0,0.0,0.88,7.8,37.0,8.1,60.0,7.0
12.0,2010.0,6.0,0.88,8.4,43.0,7.5,65.0,1.0
6.0,2009.0,8.0,0.88,7.8,47.0,7.8,91.0,5.0
12.0,2015.0,1.0,0.88,7.1,23.0,7.4,27.0,2.0
5.0,2005.0,0.0,0.88,8.4,23.0,8.3,13.0,1.0
8.0,2011.0,2.0,0.88,7.8,52.0,8.3,144.0,7.0
5.0,2007.0,3.0,0.88,7.1,23.0,7.4,27.0,2.0
4.0,1996.0,8.0,0.88,7.1,23.0,7.4,27.0,2.0
10.0,2006.0,6.0,0.88,5.1,11.0,7.8,17.0,1.0
14.0,2016.0,0.0,0.88,7.7,27.0,6.4,194.0,5.0
0.0,2012.0,0.0,0.88,8.2,78.0,8.5,397.0,5.0
1.0,2008.0,7.0,0.88,7.4,55.0,7.3,81.0,1.0
1.0,2008.0,0.0,0.88,6.1,8.0,5.5,18.0,7.0
3.0,2008.0,0.0,0.88,9.0,40.0,6.6,2299.0,5.0
12.0,2010.0,3.0,0.88,9.3,57.0,8.2,137.0,7.0
12.0,2010.0,2.0,0.88,7.5,49.0,7.6,45.0,7.0
5.0,2004.0,10.0,0.88,8.6,25.0,8.1,18.0,1.0
7.0,2015.0,8.0,0.88,8.2,49.0,7.8,345.0,5.0
13.0,2003.0,9.0,0.87,8.8,49.0,8.8,45.0,7.0
10.0,2007.0,10.0,0.87,7.6,29.0,6.8,27.0,1.0
4.0,2001.0,8.0,0.87,4.8,4.0,6.6,16.0,7.0
4.0,1995.0,4.0,0.87,7.1,23.0,7.4,27.0,2.0
10.0,2009.0,6.0,0.87,6.9,29.0,7.2,30.0,1.0
13.0,2003.0,8.0,0.87,8.1,33.0,8.8,17.0,5.0
12.0,2012.0,0.0,0.87,8.0,47.0,7.9,468.0,5.0
12.0,2012.0,7.0,0.87,8.0,71.0,7.7,446.0,5.0
8.0,2004.0,11.0,0.87,7.1,23.0,7.4,27.0,2.0
4.0,1997.0,6.0,0.87,7.1,23.0,7.4,27.0,2.0
0.0,2015.0,0.0,0.87,7.1,23.0,7.4,27.0,2.0
5.0,2008.0,7.0,0.87,6.8,20.0,7.2,105.0,2.0
8.0,2009.0,7.0,0.87,6.9,27.0,8.1,35.0,7.0
1.0,2008.0,3.0,0.87,7.1,23.0,7.4,27.0,2.0
12.0,2011.0,3.0,0.87,6.3,31.0,6.8,29.0,2.0
4.0,1996.0,10.0,0.87,7.1,23.0,7.4,27.0,2.0
6.0,2012.0,0.0,0.87,7.3,69.0,6.9,159.0,1.0
5.0,2006.0,10.0,0.87,6.9,17.0,7.3,19.0,7.0
4.0,1998.0,10.0,0.87,7.1,23.0,7.4,27.0,2.0
12.0,2008.0,6.0,0.87,8.7,62.0,7.9,131.0,1.0
12.0,2007.0,6.0,0.87,8.3,59.0,7.4,94.0,1.0
8.0,2008.0,3.0,0.87,7.1,23.0,7.4,27.0,2.0
12.0,2009.0,8.0,0.87,8.5,84.0,8.1,237.0,5.0
5.0,2005.0,2.0,0.87,8.8,37.0,9.0,37.0,7.0
13.0,2002.0,8.0,0.87,6.5,14.0,8.1,17.0,7.0
12.0,2015.0,0.0,0.87,7.1,23.0,7.1,14.0,2.0
5.0,2002.0,10.0,0.87,6.5,17.0,7.4,27.0,1.0
10.0,2008.0,9.0,0.87,6.2,17.0,4.9,12.0,1.0
12.0,2008.0,8.0,0.87,7.6,65.0,8.3,149.0,5.0
4.0,2000.0,7.0,0.87,9.2,19.0,8.3,129.0,7.0
5.0,2007.0,0.0,0.87,5.5,14.0,8.2,16.0,7.0
6.0,2013.0,8.0,0.87,7.7,23.0,6.3,288.0,5.0
6.0,2008.0,8.0,0.87,7.2,43.0,7.1,73.0,7.0
5.0,2007.0,3.0,0.87,7.3,29.0,7.4,27.0,7.0
1.0,2009.0,3.0,0.86,5.8,7.0,7.4,27.0,1.0
10.0,2009.0,0.0,0.86,7.6,29.0,8.5,28.0,2.0
0.0,2015.0,7.0,0.86,7.1,23.0,7.4,27.0,7.0
6.0,2008.0,10.0,0.86,7.1,23.0,7.4,27.0,2.0
7.0,2015.0,3.0,0.86,8.0,69.0,6.2,160.0,7.0
10.0,2009.0,9.0,0.86,7.6,42.0,8.5,26.0,2.0
8.0,2006.0,10.0,0.86,8.1,10.0,8.3,14.0,1.0
5.0,2002.0,2.0,0.86,7.4,14.0,8.4,11.0,7.0
4.0,2001.0,6.0,0.86,5.3,4.0,5.8,4.0,1.0
2.0,1997.0,10.0,0.86,7.1,23.0,7.4,27.0,2.0
12.0,2010.0,3.0,0.86,7.2,65.0,6.5,51.0,7.0
4.0,1998.0,10.0,0.86,7.1,23.0,7.4,27.0,2.0
8.0,2006.0,5.0,0.86,7.6,46.0,7.9,14.0,1.0
5.0,2003.0,0.0,0.86,7.2,15.0,9.1,39.0,7.0
10.0,2010.0,5.0,0.85,7.1,7.0,7.4,27.0,1.0
4.0,1999.0,0.0,0.85,7.1,23.0,7.4,27.0,2.0
1.0,2007.0,10.0,0.85,7.1,23.0,7.4,27.0,2.0
12.0,2010.0,10.0,0.85,8.3,61.0,8.1,58.0,1.0
10.0,2007.0,0.0,0.85,7.3,22.0,7.3,25.0,7.0
12.0,2007.0,10.0,0.85,8.1,33.0,7.0,28.0,1.0
4.0,1996.0,2.0,0.85,7.1,23.0,7.4,27.0,2.0
13.0,2004.0,10.0,0.85,8.8,26.0,8.9,14.0,1.0
6.0,2015.0,0.0,0.85,7.1,23.0,7.4,14.0,2.0
6.0,2012.0,7.0,0.85,8.1,34.0,7.6,376.0,5.0
4.0,1997.0,0.0,0.85,7.1,23.0,7.4,27.0,2.0
6.0,2008.0,2.0,0.85,7.1,32.0,7.2,51.0,7.0
10.0,2010.0,10.0,0.85,7.1,23.0,7.4,27.0,2.0
6.0,2012.0,2.0,0.85,8.2,50.0,8.2,193.0,7.0
6.0,2009.0,0.0,0.85,8.3,52.0,7.7,115.0,5.0
5.0,2007.0,0.0,0.85,6.5,9.0,8.0,11.0,1.0
4.0,1995.0,10.0,0.85,7.1,23.0,7.4,27.0,2.0
5.0,2002.0,6.0,0.85,8.6,31.0,8.2,48.0,1.0
11.0,2013.0,10.0,0.85,7.2,19.0,7.7,72.0,1.0
5.0,2000.0,2.0,0.85,6.4,17.0,7.9,31.0,7.0
1.0,2008.0,4.0,0.85,7.5,25.0,8.4,26.0,1.0
6.0,2010.0,10.0,0.85,8.5,22.0,7.4,25.0,1.0
10.0,2009.0,8.0,0.85,7.8,65.0,8.7,95.0,5.0
6.0,2010.0,8.0,0.85,7.4,56.0,7.0,88.0,5.0
6.0,2012.0,0.0,0.84,8.4,39.0,7.1,422.0,5.0
6.0,2012.0,7.0,0.84,7.1,59.0,7.9,216.0,7.0
6.0,2009.0,0.0,0.84,7.8,74.0,7.9,96.0,7.0
11.0,2015.0,7.0,0.84,8.4,87.0,8.9,1548.0,7.0
6.0,2009.0,10.0,0.84,8.3,30.0,7.8,39.0,1.0
1.0,2008.0,9.0,0.84,7.1,23.0,7.4,27.0,1.0
5.0,2003.0,6.0,0.84,6.8,19.0,7.4,27.0,1.0
6.0,2009.0,10.0,0.84,8.4,50.0,7.8,53.0,7.0
4.0,2001.0,10.0,0.84,7.1,23.0,7.4,27.0,2.0
5.0,2002.0,6.0,0.84,6.2,15.0,5.3,20.0,7.0
6.0,2014.0,0.0,0.84,7.1,23.0,7.6,193.0,5.0
5.0,2005.0,7.0,0.84,8.3,59.0,8.4,89.0,7.0
5.0,2004.0,10.0,0.84,8.6,14.0,8.1,10.0,1.0
6.0,2013.0,10.0,0.84,7.7,9.0,6.2,40.0,1.0
1.0,2007.0,0.0,0.84,5.1,15.0,4.9,19.0,1.0
12.0,2012.0,8.0,0.84,6.7,37.0,6.8,131.0,5.0
5.0,2007.0,0.0,0.84,7.1,23.0,7.6,14.0,2.0
8.0,2005.0,6.0,0.84,8.6,53.0,8.4,108.0,2.0
4.0,1999.0,5.0,0.84,7.1,23.0,7.4,27.0,2.0
10.0,2007.0,9.0,0.83,5.7,11.0,6.7,28.0,7.0
10.0,2008.0,10.0,0.83,8.2,19.0,7.2,22.0,1.0
4.0,1999.0,9.0,0.83,7.1,23.0,7.4,27.0,2.0
5.0,2000.0,0.0,0.83,7.5,17.0,8.8,24.0,7.0
6.0,2007.0,8.0,0.83,6.0,52.0,7.4,21.0,7.0
12.0,2011.0,8.0,0.83,4.9,76.0,4.4,456.0,5.0
5.0,2000.0,10.0,0.83,7.1,23.0,7.4,27.0,2.0
6.0,2011.0,10.0,0.83,8.2,17.0,5.8,41.0,1.0
13.0,2003.0,8.0,0.83,7.7,45.0,7.8,49.0,5.0
6.0,2010.0,10.0,0.83,7.8,40.0,6.7,17.0,1.0
10.0,2008.0,2.0,0.83,7.9,18.0,8.5,18.0,7.0
4.0,1998.0,3.0,0.83,7.1,23.0,7.4,27.0,2.0
4.0,1997.0,1.0,0.83,7.1,23.0,7.4,27.0,2.0
5.0,2005.0,4.0,0.83,8.3,59.0,8.8,130.0,2.0
10.0,2009.0,6.0,0.83,6.9,41.0,7.4,38.0,2.0
6.0,2012.0,2.0,0.83,8.4,51.0,5.3,191.0,7.0
4.0,1998.0,4.0,0.83,7.1,23.0,7.4,27.0,2.0
4.0,1996.0,1.0,0.83,7.1,23.0,7.4,27.0,2.0
12.0,2008.0,11.0,0.83,8.4,55.0,7.8,171.0,2.0
0.0,2011.0,7.0,0.83,7.5,33.0,7.6,197.0,7.0
6.0,2011.0,0.0,0.83,8.2,52.0,4.3,1197.0,5.0
10.0,2011.0,8.0,0.82,7.0,16.0,1.8,442.0,5.0
6.0,2012.0,0.0,0.82,7.1,23.0,8.3,52.0,5.0
1.0,2009.0,0.0,0.82,7.1,23.0,7.4,27.0,2.0
13.0,2002.0,8.0,0.82,7.8,30.0,7.8,25.0,7.0
5.0,2006.0,7.0,0.82,8.1,29.0,8.2,33.0,7.0
12.0,2010.0,3.0,0.82,8.6,66.0,7.9,23.0,7.0
10.0,2007.0,9.0,0.82,6.5,18.0,8.2,28.0,1.0
8.0,2005.0,10.0,0.82,8.3,49.0,8.0,34.0,7.0
13.0,2002.0,6.0,0.82,7.5,18.0,6.4,15.0,1.0
2.0,1996.0,2.0,0.82,7.1,23.0,7.4,27.0,2.0
10.0,2010.0,3.0,0.82,7.1,23.0,7.4,27.0,7.0
1.0,2007.0,5.0,0.82,5.3,6.0,7.4,27.0,1.0
13.0,2001.0,10.0,0.82,7.8,30.0,9.0,20.0,1.0
10.0,2008.0,3.0,0.82,7.1,23.0,4.3,9.0,1.0
12.0,2007.0,8.0,0.82,7.7,59.0,7.6,91.0,5.0
5.0,2002.0,4.0,0.82,7.1,23.0,6.6,13.0,1.0
5.0,2008.0,7.0,0.82,9.0,47.0,8.9,634.0,5.0
6.0,2012.0,0.0,0.82,7.4,27.0,8.8,158.0,5.0
7.0,2014.0,0.0,0.82,7.1,23.0,7.4,27.0,2.0
5.0,2000.0,2.0,0.81,7.5,20.0,7.4,27.0,7.0
12.0,2012.0,3.0,0.81,8.6,43.0,8.0,45.0,7.0
1.0,2008.0,9.0,0.81,7.1,23.0,7.4,27.0,1.0
4.0,2000.0,7.0,0.81,7.8,9.0,8.7,31.0,7.0
4.0,2000.0,6.0,0.81,7.3,8.0,6.1,9.0,1.0
6.0,2012.0,0.0,0.81,7.1,23.0,7.4,27.0,2.0
4.0,1999.0,10.0,0.81,7.1,23.0,7.4,27.0,2.0
8.0,2005.0,1.0,0.81,6.6,43.0,8.7,52.0,7.0
4.0,1999.0,7.0,0.81,8.1,8.0,8.8,37.0,7.0
8.0,2007.0,3.0,0.81,8.6,60.0,8.7,102.0,1.0
8.0,2011.0,7.0,0.81,7.1,23.0,7.4,27.0,2.0
2.0,1999.0,0.0,0.81,7.1,23.0,7.4,27.0,2.0
12.0,2009.0,10.0,0.81,7.8,34.0,7.6,29.0,1.0
5.0,2004.0,8.0,0.81,7.0,34.0,8.2,17.0,5.0
14.0,2013.0,10.0,0.81,7.3,18.0,5.9,111.0,1.0
6.0,2009.0,10.0,0.81,8.0,20.0,6.9,14.0,1.0
4.0,1998.0,5.0,0.81,7.1,23.0,7.4,27.0,2.0
6.0,2010.0,3.0,0.81,7.4,46.0,7.1,30.0,7.0
1.0,2008.0,11.0,0.81,7.1,23.0,7.2,9.0,1.0
4.0,1998.0,10.0,0.81,7.1,23.0,7.4,27.0,2.0
5.0,2007.0,7.0,0.81,7.1,23.0,7.4,27.0,7.0
5.0,2005.0,9.0,0.81,7.5,31.0,4.4,166.0,7.0
6.0,2010.0,2.0,0.81,6.0,27.0,7.5,63.0,7.0
6.0,2008.0,3.0,0.81,7.6,36.0,7.4,27.0,7.0
4.0,2000.0,3.0,0.8,7.1,23.0,7.4,27.0,2.0
5.0,2005.0,0.0,0.8,7.5,58.0,8.2,73.0,5.0
1.0,2006.0,0.0,0.8,7.1,23.0,7.0,4.0,1.0
4.0,1997.0,6.0,0.8,7.1,23.0,7.4,27.0,2.0
5.0,2004.0,8.0,0.8,8.0,39.0,8.3,43.0,5.0
0.0,2012.0,5.0,0.8,7.9,69.0,8.5,99.0,7.0
10.0,2008.0,0.0,0.8,4.5,6.0,7.8,11.0,2.0
4.0,1999.0,7.0,0.8,8.0,14.0,8.1,28.0,7.0
12.0,2009.0,6.0,0.8,8.7,65.0,8.2,110.0,7.0
13.0,2004.0,0.0,0.8,8.3,55.0,7.5,35.0,5.0
10.0,2009.0,10.0,0.8,4.9,7.0,7.4,27.0,1.0
9.0,2013.0,8.0,0.8,7.8,86.0,8.9,513.0,5.0
8.0,2009.0,10.0,0.8,7.2,9.0,4.6,5.0,1.0
12.0,2009.0,3.0,0.8,8.4,62.0,8.1,79.0,7.0
9.0,2013.0,7.0,0.8,8.6,14.0,8.5,223.0,7.0
4.0,2000.0,11.0,0.8,7.1,23.0,7.4,27.0,2.0
10.0,2010.0,3.0,0.8,7.1,23.0,7.4,27.0,1.0
5.0,2002.0,7.0,0.8,7.1,23.0,7.4,27.0,2.0
1.0,2007.0,3.0,0.8,5.7,8.0,7.0,15.0,2.0
8.0,2006.0,9.0,0.79,5.7,9.0,7.3,10.0,7.0
5.0,2006.0,2.0,0.79,7.3,31.0,8.6,61.0,7.0
5.0,2008.0,3.0,0.79,7.1,11.0,6.3,15.0,7.0
10.0,2009.0,0.0,0.79,4.8,10.0,6.4,5.0,7.0
4.0,1994.0,6.0,0.79,7.1,23.0,7.4,27.0,2.0
8.0,2010.0,10.0,0.79,7.4,10.0,5.8,5.0,1.0
10.0,2008.0,10.0,0.79,7.1,23.0,5.2,10.0,1.0
4.0,1997.0,9.0,0.79,7.1,23.0,7.4,27.0,2.0
6.0,2013.0,0.0,0.79,8.5,40.0,5.3,1471.0,5.0
4.0,2001.0,6.0,0.79,3.4,6.0,5.3,6.0,1.0
10.0,2010.0,10.0,0.79,7.1,23.0,7.4,27.0,1.0
12.0,2012.0,0.0,0.79,8.3,63.0,8.0,456.0,5.0
12.0,2013.0,6.0,0.79,7.6,12.0,5.4,107.0,2.0
12.0,2012.0,0.0,0.79,7.4,69.0,7.0,173.0,5.0
2.0,1999.0,2.0,0.79,7.1,23.0,7.4,27.0,2.0
5.0,2007.0,9.0,0.79,7.0,10.0,7.4,27.0,2.0
5.0,2000.0,9.0,0.79,7.8,23.0,8.4,19.0,7.0
0.0,2014.0,7.0,0.79,7.1,23.0,7.4,27.0,2.0
12.0,2009.0,0.0,0.79,6.5,72.0,6.9,60.0,5.0
12.0,2012.0,7.0,0.79,7.5,59.0,7.8,320.0,5.0
7.0,2015.0,10.0,0.79,8.7,54.0,7.1,680.0,1.0
6.0,2012.0,0.0,0.79,7.1,23.0,7.4,27.0,2.0
2.0,1998.0,10.0,0.79,7.1,23.0,7.4,27.0,2.0
14.0,2015.0,3.0,0.79,8.4,75.0,7.7,325.0,5.0
12.0,2009.0,3.0,0.79,7.6,52.0,5.0,30.0,2.0
5.0,2007.0,10.0,0.79,8.3,6.0,8.3,23.0,1.0
13.0,2003.0,10.0,0.79,8.2,20.0,8.2,23.0,1.0
8.0,2007.0,9.0,0.79,6.4,5.0,7.3,18.0,2.0
12.0,2009.0,7.0,0.79,7.2,56.0,7.2,150.0,7.0
6.0,2011.0,8.0,0.79,5.3,17.0,6.0,34.0,5.0
8.0,2009.0,11.0,0.79,6.9,32.0,7.3,19.0,2.0
12.0,2014.0,6.0,0.78,7.1,23.0,5.1,116.0,2.0
3.0,1992.0,1.0,0.78,7.1,23.0,7.4,27.0,7.0
6.0,2014.0,10.0,0.78,5.5,5.0,3.1,57.0,7.0
12.0,2008.0,7.0,0.78,6.5,80.0,7.0,458.0,7.0
6.0,2009.0,10.0,0.78,8.1,38.0,7.7,9.0,1.0
4.0,1994.0,8.0,0.78,7.1,23.0,7.4,27.0,2.0
12.0,2006.0,0.0,0.78,8.5,59.0,8.1,148.0,5.0
5.0,2007.0,3.0,0.78,7.1,23.0,7.4,27.0,2.0
12.0,2010.0,2.0,0.78,7.4,31.0,8.5,39.0,7.0
1.0,2010.0,7.0,0.78,7.9,63.0,8.1,86.0,2.0
12.0,2011.0,2.0,0.78,8.6,59.0,7.4,105.0,5.0
4.0,1999.0,2.0,0.78,7.1,23.0,7.4,27.0,2.0
12.0,2013.0,0.0,0.78,5.7,43.0,6.3,192.0,5.0
6.0,2015.0,10.0,0.78,7.1,23.0,3.1,18.0,1.0
4.0,1997.0,11.0,0.78,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,0.0,0.78,6.8,10.0,7.8,32.0,2.0
1.0,2007.0,7.0,0.78,8.8,59.0,8.9,283.0,7.0
1.0,2007.0,0.0,0.78,7.3,34.0,8.2,30.0,1.0
6.0,2008.0,11.0,0.78,8.5,39.0,7.7,87.0,2.0
5.0,2006.0,10.0,0.78,8.1,12.0,8.4,18.0,1.0
11.0,2013.0,10.0,0.78,7.1,23.0,7.4,27.0,2.0
6.0,2011.0,8.0,0.78,7.2,38.0,6.3,52.0,7.0
4.0,1998.0,10.0,0.78,7.1,23.0,7.4,27.0,2.0
12.0,2011.0,4.0,0.78,8.7,55.0,8.2,209.0,2.0
12.0,2013.0,8.0,0.77,4.8,47.0,3.8,449.0,5.0
12.0,2008.0,3.0,0.77,7.1,43.0,7.4,34.0,7.0
4.0,1996.0,6.0,0.77,7.1,23.0,7.4,27.0,2.0
4.0,2000.0,3.0,0.77,7.1,23.0,7.4,27.0,2.0
10.0,2009.0,0.0,0.77,8.1,74.0,8.6,176.0,5.0
8.0,2008.0,6.0,0.77,5.7,14.0,7.1,19.0,1.0
12.0,2005.0,8.0,0.77,8.1,75.0,7.3,229.0,5.0
5.0,2005.0,2.0,0.77,5.3,30.0,6.3,46.0,7.0
4.0,1999.0,6.0,0.77,7.8,13.0,8.5,24.0,1.0
10.0,2011.0,3.0,0.77,6.6,5.0,7.4,27.0,2.0
12.0,2009.0,0.0,0.77,7.1,23.0,7.4,27.0,2.0
12.0,2012.0,0.0,0.77,5.2,56.0,4.9,330.0,5.0
12.0,2011.0,10.0,0.77,7.0,36.0,6.5,15.0,1.0
8.0,2006.0,11.0,0.77,7.0,22.0,6.6,18.0,2.0
1.0,2009.0,5.0,0.77,7.1,23.0,7.4,27.0,1.0
2.0,2001.0,4.0,0.77,7.1,23.0,7.4,27.0,2.0
10.0,2007.0,8.0,0.77,6.9,42.0,7.5,31.0,7.0
5.0,2003.0,8.0,0.77,7.1,23.0,7.4,27.0,2.0
5.0,2001.0,4.0,0.77,8.4,33.0,8.7,16.0,7.0
5.0,2002.0,10.0,0.77,8.1,15.0,8.4,17.0,1.0
5.0,2002.0,7.0,0.77,4.5,26.0,3.0,29.0,7.0
1.0,2004.0,6.0,0.77,4.6,28.0,5.9,34.0,1.0
6.0,2009.0,2.0,0.77,5.7,26.0,7.2,58.0,7.0
8.0,2005.0,0.0,0.77,7.9,45.0,8.2,38.0,7.0
1.0,2008.0,10.0,0.76,6.9,6.0,7.4,27.0,1.0
5.0,2008.0,4.0,0.76,6.6,5.0,6.7,49.0,2.0
5.0,2003.0,10.0,0.76,7.1,23.0,9.0,40.0,7.0
4.0,1996.0,6.0,0.76,7.1,23.0,7.4,27.0,2.0
1.0,2010.0,5.0,0.76,7.6,11.0,7.4,27.0,1.0
12.0,2008.0,4.0,0.76,7.1,23.0,7.4,27.0,2.0
10.0,2011.0,10.0,0.76,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,9.0,0.76,7.1,23.0,7.4,27.0,1.0
13.0,2004.0,6.0,0.76,5.6,57.0,4.7,69.0,5.0
5.0,2005.0,0.0,0.76,7.1,23.0,7.4,27.0,2.0
6.0,2012.0,1.0,0.76,7.1,23.0,7.4,27.0,2.0
5.0,2003.0,2.0,0.76,7.1,23.0,7.4,27.0,2.0
4.0,1995.0,2.0,0.76,7.1,23.0,7.4,27.0,2.0
4.0,1998.0,10.0,0.76,9.4,4.0,8.7,40.0,1.0
8.0,2008.0,6.0,0.76,5.2,7.0,6.8,37.0,7.0
1.0,2006.0,8.0,0.76,8.5,54.0,8.0,188.0,7.0
11.0,2014.0,0.0,0.76,9.1,80.0,8.2,1217.0,5.0
8.0,2009.0,8.0,0.76,6.3,25.0,8.0,41.0,7.0
12.0,2010.0,6.0,0.76,7.1,23.0,7.4,27.0,2.0
2.0,2001.0,10.0,0.76,7.1,23.0,7.4,27.0,2.0
5.0,2002.0,3.0,0.76,7.1,23.0,7.4,27.0,2.0
14.0,2016.0,8.0,0.76,7.1,23.0,7.4,27.0,2.0
5.0,2004.0,8.0,0.76,6.5,47.0,6.9,30.0,5.0
5.0,2010.0,10.0,0.76,7.1,23.0,6.6,7.0,1.0
