,TrackID,Predictor
10148,216373_212418,1
10149,220693_212418,1
10150,227181_212418,1
10151,214435_212418,0
10152,242446_212418,0
10153,203338_212418,1
10154,241037_213860,1
10155,241451_214812,1
10156,233521_214812,1
10157,228170_214812,1
10158,222257_214812,0
10159,228209_214812,1
10160,239203_214812,1
10161,239167_215470,0
10162,235690_217219,1
10163,209898_217219,1
10164,216517_217858,1
10165,240484_217858,1
10166,213233_219408,0
10167,221000_219520,1
10168,246958_220973,1
10169,248226_220973,1
10170,210513_220973,1
10171,206433_220973,1
10172,199982_220973,1
10173,204572_220973,0
10174,214066_220973,1
10175,208121_222818,1
10176,220501_222818,1
10177,225957_224427,0
10178,201166_229163,1
10179,221227_229163,0
10180,213743_230658,1
10181,233641_233117,1
10182,232315_233117,0
10183,210975_233117,1
10184,225525_233117,0
10185,238369_233117,0
10186,210726_233117,1
10187,212479_233369,0
10188,207282_234884,1
10189,210567_234884,1
10190,232656_234884,1
10191,237306_234884,1
10192,234873_234884,0
10193,230390_234884,1
10194,247309_234884,1
10195,246776_234884,1
10196,214347_234884,1
10197,214129_234884,1
10198,204665_234884,0
10199,206250_234884,1
10200,241705_234884,1
10201,216536_234884,1
10202,214276_234884,1
10203,203653_234884,0
10204,242612_234884,1
10205,205463_234884,1
10206,219867_234884,0
10207,227407_234884,1
10208,201247_234884,1
10209,231008_234884,1
10210,237095_234884,1
10211,207452_234884,1
10212,210190_234884,1
10213,204028_240121,0
10214,243515_245137,1
10215,223567_246657,1
10216,203238_246657,1
10217,222944_246657,1
10218,247250_246657,1
10219,246541_246657,1
10220,237466_246657,1
10221,210984_246657,1
10222,223842_246657,1
10223,236512_246657,1
10224,213328_246657,1
10225,217546_246657,1
10226,236733_247423,1
10227,202430_247423,1
10228,248181_247423,0
10229,219430_247423,1
10230,216858_247423,1
10231,247273_247423,1
10232,222076_247423,1
10233,246620_247423,1
10234,214431_247423,1
10235,215991_247423,1
10236,222152_247423,1
10237,214826_247423,1
10238,246767_247423,0
10239,223634_247423,1
10240,248356_248261,1
10241,232205_248936,0
10242,226161_248936,1
10243,212604_249595,1
10244,232814_249876,1
10245,219639_250557,1
10246,201929_251253,1
10247,240616_251253,1
10248,248330_251253,0
10249,234276_251253,1
10250,206731_251253,1
10251,239031_251253,0
10252,216915_251253,0
10253,204759_251253,1
10254,225300_251253,1
10255,208052_251366,1
10256,227860_252013,0
10257,226914_253498,1
10258,233013_255900,1
10259,229048_257613,0
10260,200312_257795,1
10261,243356_258236,0
10262,215750_258236,1
10263,227163_263187,0
10264,243171_263362,1
10265,220827_263362,1
10266,202587_264598,1
10267,201286_265006,0
10268,205696_265011,1
10269,217121_265998,1
10270,209276_266351,1
10271,221613_266351,1
10272,242713_266351,1
10273,211119_269931,0
10274,223734_270463,0
10275,218299_271382,1
10276,236182_272859,0
10277,248456_272859,0
10278,206895_272859,0
10279,246714_273211,1
10280,228985_273541,1
10281,248841_273595,0
10282,243244_273609,0
10283,215859_274871,1
10284,206147_274871,1
10285,218219_275584,1
10286,222342_277235,1
10287,200940_277235,1
10288,201262_277235,1
10289,247755_277235,1
10290,248213_278448,0
10291,239132_278448,0
10292,231818_279291,1
10293,221758_279541,0
10294,227058_280460,1
10295,241313_281146,1
10296,200468_281210,1
10297,201031_282689,1
10298,206804_282689,0
10299,235421_284020,1
10300,238442_284020,1
10301,217141_284020,1
10302,215418_284020,1
10303,237245_284020,0
10304,248462_284020,0
10305,224057_284020,1
10306,219867_284020,0
10307,210036_284020,1
10308,221309_284020,1
10309,223461_284020,1
10310,247570_284020,1
10311,236365_284020,1
10312,224787_285025,0
10313,220562_285305,0
10314,236827_285305,1
10315,236488_285305,1
10316,207602_285305,1
10317,221364_285305,0
10318,236297_285305,1
10319,231518_289053,1
10320,216344_289053,1
10321,214819_289053,1
10322,217007_289053,1
10323,234620_289053,1
10324,213369_289053,1
10325,224900_290004,1
10326,229659_290033,0
10327,209373_290250,1
10328,206193_290250,1
10329,222849_290250,1
10330,222147_290250,0
10331,248860_290250,0
10332,231233_290250,1
10333,242327_290250,0
10334,201309_291106,1
10335,225275_291947,1
10336,210315_291984,0
10337,218615_291984,1
10338,212998_291984,1
10339,247256_292045,1
10340,230496_293398,1
10341,219223_294154,1
10342,244408_295573,1
10343,244349_2094,1
10344,242421_2094,1
10345,228054_3795,1
10346,246408_4858,1
10347,226301_9366,1
10348,236893_9687,1
10349,200067_10177,1
10350,226623_10177,1
10351,230442_12511,1
10352,213081_12865,1
10353,236165_12868,1
10354,237634_13946,0
10355,232683_13946,0
10356,247054_13946,1
10357,222205_16608,1
10358,229236_17637,1
10359,246161_18621,1
10360,215436_19241,1
10361,228901_21853,1
10362,248283_21853,1
10363,201961_21853,1
10364,243914_21853,1
10365,223606_21853,1
10366,200823_21853,1
10367,231832_21853,0
10368,221798_21853,1
10369,247609_21853,1
10370,225698_21853,1
10371,240655_21853,1
10372,226445_21853,1
10373,237138_21853,1
10374,243024_21853,1
10375,230799_21853,1
10376,225382_21853,1
10377,209055_21853,0
10378,247473_21853,0
10379,235170_21853,1
10380,221612_21853,1
10381,244562_21853,1
10382,220589_21853,1
10383,239522_22262,1
10384,230087_25235,0
10385,246542_25235,1
10386,246494_25235,1
10387,205713_25235,1
10388,230921_25235,1
10389,216485_25235,0
10390,219047_25235,0
10391,208323_25235,1
10392,226384_25235,1
10393,224032_25235,1
10394,213689_25828,1
10395,223508_25968,1
10396,223061_26121,0
10397,207229_26121,1
10398,244273_26121,1
10399,236726_26121,1
10400,223797_29342,1
10401,202572_29426,1
10402,231115_29575,1
10403,211187_29768,1
10404,245847_29768,1
10405,217225_29768,1
10406,206876_30281,0
10407,230443_31200,0
10408,228792_31200,1
10409,234690_31200,1
10410,225947_31200,1
10411,218814_31200,1
10412,228817_31200,1
10413,240158_31200,0
10414,243423_31200,1
10415,231213_31200,1
10416,230511_31200,1
10417,222981_31200,1
10418,245614_31377,1
10419,214743_31377,1
10420,238233_32425,1
10421,221974_32425,0
10422,214515_32425,0
10423,242459_32425,1
10424,227997_33542,0
10425,248943_35116,1
10426,223475_35669,0
10427,244953_35669,1
10428,235712_35669,1
10429,212599_35669,1
10430,215234_35669,1
10431,226192_35669,0
10432,248149_35669,0
10433,224253_35669,1
10434,206930_35669,1
10435,207301_35669,0
10436,225705_35669,1
10437,241046_35669,1
10438,218953_35669,0
10439,238825_35669,1
10440,210089_35669,1
10441,214045_35669,1
10442,242422_35669,1
10443,248617_35669,1
10444,217711_35669,1
10445,220021_35669,0
10446,212307_35669,1
10447,238797_35669,1
10448,246797_35669,1
10449,216755_35669,1
10450,212780_35669,0
10451,240156_35669,1
10452,227951_35669,1
10453,248611_35669,1
10454,247904_35669,1
10455,204206_35669,1
10456,247917_35669,1
10457,229529_35669,1
10458,220097_35669,1
10459,245710_35669,1
10460,241265_35669,0
10461,225808_35669,0
10462,240243_35669,1
10463,227869_35752,0
10464,208298_35752,1
10465,229736_35752,1
10466,234986_36423,1
10467,210303_36481,1
10468,211936_37517,1
10469,218895_37517,1
10470,211528_37517,1
10471,227136_37517,0
10472,243754_37517,1
10473,230861_37517,1
10474,220317_37517,1
10475,234276_37517,1
10476,226684_37517,0
10477,228644_37517,0
10478,236217_37517,1
10479,248510_37517,1
10480,228329_37517,1
10481,205810_37517,1
10482,236038_37517,1
10483,221362_37517,1
10484,248911_37517,1
10485,208444_37517,1
10486,214291_37517,1
10487,229654_37517,1
10488,247891_37517,1
10489,226615_37825,1
10490,229645_37825,1
10491,220827_38902,1
10492,241851_39925,1
10493,203708_39925,1
10494,202164_42094,1
10495,240007_42774,1
10496,228002_42774,1
10497,201510_43349,0
10498,243088_43859,1
10499,236466_43859,1
10500,205103_45287,1
10501,202436_46590,1
10502,226164_48705,1
10503,216936_49418,1
10504,215422_49997,1
10505,211320_49997,0
10506,201402_50631,1
10507,219879_50631,1
10508,247899_50631,0
10509,217333_50631,1
10510,200360_50631,1
10511,232712_50631,1
10512,229630_50631,0
10513,232238_50666,1
10514,213828_52294,1
10515,208673_52294,1
10516,233574_52447,1
10517,228623_52447,1
10518,247031_52447,0
10519,228716_52447,0
10520,205933_52519,1
10521,228517_52519,0
10522,199814_52519,1
10523,246787_52638,1
10524,209767_52640,1
10525,211165_54242,0
10526,240724_54242,0
10527,235513_54242,1
10528,242628_54242,0
10529,245143_55528,0
10530,204229_58837,1
10531,204893_60498,1
10532,244273_61272,1
10533,229943_61604,1
10534,234945_63358,0
10535,200118_63358,1
10536,213204_63358,0
10537,214645_63546,1
10538,237923_63801,1
10539,230633_64497,1
10540,214737_64497,1
10541,205039_64497,1
10542,213745_64497,0
10543,238860_64497,1
10544,203548_64497,1
10545,245327_64497,1
10546,231246_64497,1
10547,231392_64497,0
10548,223284_65192,1
10549,246254_65283,1
10550,239721_66338,0
10551,243420_66338,1
10552,241595_66338,0
10553,215358_67981,1
10554,236538_71056,0
10555,203868_72842,0
10556,216466_72842,1
10557,232540_72842,1
10558,235912_72842,1
10559,237306_72906,1
10560,230117_73817,1
10561,205399_74162,1
10562,214757_74162,0
10563,211656_74162,1
10564,219289_76211,1
10565,227360_76367,1
10566,219942_77130,0
10567,236750_78817,1
10568,243042_80652,1
10569,223004_81444,0
10570,226752_82256,1
10571,211306_82766,0
10572,213114_84599,0
10573,225061_84818,1
10574,228946_89320,0
10575,248319_91021,1
10576,247292_91021,1
10577,226204_91021,1
10578,224741_91021,0
10579,202616_91021,1
10580,210748_92234,1
10581,246359_96463,1
10582,248417_96472,0
10583,223301_96591,1
10584,228739_96591,0
10585,207465_96591,1
10586,232708_96591,1
10587,214708_96591,0
10588,214762_100337,0
10589,208986_101603,1
10590,225964_101603,0
10591,243705_101846,1
10592,230202_102300,0
10593,229066_103334,1
10594,241899_103334,0
10595,247261_105785,0
10596,229989_108546,0
10597,240266_108546,1
10598,247623_108546,1
10599,209164_108546,1
10600,204657_108546,1
10601,222020_108546,1
10602,243194_108546,0
10603,226637_108546,0
10604,240567_108546,0
10605,235178_108546,0
10606,208860_108546,1
10607,241481_108546,1
10608,238647_108987,1
10609,246244_109551,0
10610,236836_109598,0
10611,248815_109891,1
10612,231233_110916,1
10613,228887_111155,1
10614,223633_111155,1
10615,228660_111155,0
10616,219595_111155,1
10617,238970_111155,1
10618,203095_111155,1
10619,233135_113219,1
10620,220218_113219,1
10621,206453_113219,0
10622,238756_113219,1
10623,204254_113219,1
10624,209889_113219,1
10625,203192_113219,1
10626,218467_113219,1
10627,226723_113219,1
10628,206615_113219,1
10629,218182_113219,1
10630,218521_113219,1
10631,217210_117495,1
10632,248905_117495,1
10633,230449_117949,1
10634,228945_117949,0
10635,211878_117949,1
10636,233003_117949,1
10637,210046_118382,1
10638,237864_118922,1
10639,211180_118922,1
10640,205221_118922,0
10641,211036_122069,1
10642,244421_123878,1
10643,200771_123878,1
10644,200457_123878,1
10645,238481_123878,0
10646,205483_123878,1
10647,208958_123878,0
10648,231162_123878,1
10649,203549_123878,1
10650,205696_123878,0
10651,225361_124079,1
10652,218662_124292,0
10653,228478_124292,1
10654,204551_124372,0
10655,208751_125847,1
10656,246257_126468,1
10657,246210_126731,1
10658,217561_126731,0
10659,229121_128742,0
10660,208902_128742,0
10661,235977_129666,1
10662,245140_132484,0
10663,217034_133760,1
10664,243021_134679,0
10665,240307_134679,0
10666,203679_134819,0
10667,232648_134951,0
10668,219485_134951,1
10669,205916_134951,0
10670,233864_134951,1
10671,207061_134951,0
10672,206209_134951,1
10673,247521_135154,1
10674,244896_135154,1
10675,217076_135154,0
10676,217406_135154,0
10677,205120_135154,1
10678,224787_135154,1
10679,202026_135154,0
10680,209435_136453,1
10681,241897_136453,0
10682,217188_136453,0
10683,225287_136453,0
10684,209805_136453,1
10685,225396_136453,1
10686,212014_136453,1
10687,246635_136453,0
10688,220772_136453,1
10689,246797_136453,1
10690,201150_136453,1
10691,229140_136453,0
10692,209898_136453,1
10693,229533_136453,1
10694,216539_136453,0
10695,230687_136453,0
10696,236839_136453,0
10697,211309_136989,1
10698,215410_143221,1
10699,234581_143221,0
10700,241061_143221,1
10701,208271_144344,1
10702,235328_145127,0
10703,223072_145127,1
10704,240092_145155,1
10705,218470_148089,1
10706,220774_148234,1
10707,202577_148234,0
10708,248362_148730,0
10709,232887_150164,0
10710,233562_150561,0
10711,240146_151569,1
10712,248571_152557,1
10713,204446_152570,0
10714,222769_152570,1
10715,230474_152570,0
10716,210603_152570,1
10717,238140_154269,0
10718,219034_157699,0
10719,208522_158542,0
10720,242409_158542,0
10721,243148_159315,1
10722,225044_159811,1
10723,222144_162529,0
10724,204979_162874,0
10725,208958_165190,0
10726,248376_165750,0
10727,233284_169892,1
10728,201138_169892,0
10729,228165_171972,1
10730,207700_172252,1
10731,248605_178054,1
10732,218895_181941,1
10733,218635_181941,1
10734,213382_181941,1
10735,226192_181941,0
10736,201305_181941,1
10737,207386_181941,1
10738,207428_181941,1
10739,211843_181941,1
10740,207810_181941,1
10741,210201_181941,1
10742,235710_181941,1
10743,248121_181941,0
10744,215675_181941,1
10745,215036_181941,1
10746,210200_181941,1
10747,233225_182170,0
10748,244922_184539,1
10749,227825_185707,1
10750,224519_185707,1
10751,202188_187014,0
10752,247063_187793,1
10753,243165_192925,0
10754,232571_195671,1
10755,213501_196570,1
10756,238033_197854,0
10757,202028_198101,1
10758,229702_198231,0
10759,236591_198231,1
10760,232329_198231,1
10761,203758_198231,1
10762,201650_198231,1
10763,205932_198231,0
10764,229862_198231,1
10765,211925_198231,0
10766,219684_198231,0
10767,232385_198231,0
10768,238392_200081,1
10769,246793_205720,1
10770,233481_205720,1
10771,243538_205720,1
10772,243077_205720,1
10773,224010_205720,1
10774,227057_205720,1
10775,207029_207021,1
10776,246777_207620,1
10777,224064_208220,0
10778,244174_208220,1
10779,234692_208220,1
10780,204572_208220,1
10781,232746_208220,0
10782,202451_209987,0
10783,230660_210382,0
10784,233977_210396,1
10785,221402_210473,0
10786,233267_210656,1
10787,242075_210656,1
10788,215671_210656,1
10789,223847_210656,0
10790,228518_210656,0
10791,208971_211285,1
10792,247764_211939,1
10793,231133_211972,1
10794,208661_211972,1
10795,212957_216184,0
10796,229320_216316,1
10797,206707_216316,0
10798,240090_216316,1
10799,207958_216316,1
10800,215782_216316,0
10801,222341_216316,1
10802,220536_216316,1
10803,216923_216316,1
10804,233355_216316,0
10805,206375_216316,1
10806,225190_216894,1
10807,212668_216894,1
10808,244836_216894,1
10809,222905_221009,1
10810,239296_221810,1
10811,239954_221810,1
10812,220050_223856,0
10813,238081_225447,1
10814,236228_226047,1
10815,242343_226047,1
10816,215422_226441,1
10817,216466_226441,1
10818,216972_226441,1
10819,222196_228375,0
10820,241047_228375,1
10821,230673_230125,1
10822,206418_230125,1
10823,232201_230125,1
10824,227247_230125,1
10825,226383_230125,1
10826,216636_230577,1
10827,212110_231859,1
10828,245705_231859,0
10829,219985_231859,1
10830,232857_231859,1
10831,244652_231859,0
10832,210328_235955,0
10833,201532_238498,1
10834,223296_238498,1
10835,215370_238498,1
10836,203901_238498,1
10837,215624_238498,1
10838,234344_238498,0
10839,223541_238498,1
10840,245389_238498,1
10841,205241_240213,0
10842,248938_241191,1
10843,229396_241191,0
10844,225763_241191,1
10845,236306_244155,1
10846,237992_244336,1
10847,232513_244377,1
10848,206864_244443,0
10849,225075_244443,1
10850,234569_244443,1
10851,239531_246777,0
10852,206966_246777,1
10853,213834_247749,0
10854,216611_247768,1
10855,207962_248037,1
10856,247080_248283,1
10857,245537_248657,0
10858,212504_248723,0
10859,224018_248723,1
10860,235033_248723,1
10861,211211_248723,1
10862,235052_248723,1
10863,225003_249288,1
10864,209618_250507,1
10865,228280_251916,1
10866,214461_252052,0
10867,235965_252052,1
10868,236252_252052,1
10869,248706_252052,0
10870,208447_252060,1
10871,217052_252060,0
10872,231718_252211,0
10873,241069_252211,1
10874,222390_255115,1
10875,226794_258087,0
10876,244858_258087,1
10877,206522_258733,1
10878,242671_258733,1
10879,218761_258733,0
10880,201712_259012,1
10881,230225_259294,0
10882,248741_259294,0
10883,214812_260876,1
10884,207419_260876,1
10885,205435_266155,1
10886,233038_267039,1
10887,237407_267357,0
10888,229033_267965,1
10889,242445_267965,1
10890,241904_267965,1
10891,222678_269114,1
10892,238423_269381,1
10893,211163_270339,0
10894,201749_273684,0
10895,236610_273690,0
10896,246497_273750,1
10897,237239_273750,1
10898,203845_273919,1
10899,242055_274923,1
10900,205060_274923,0
10901,230793_274923,1
10902,244694_276120,1
10903,215723_276120,1
10904,208578_276120,1
10905,220262_276120,1
10906,211761_276120,0
10907,226604_276872,1
10908,222900_277930,0
10909,217016_279930,1
10910,224570_279965,1
10911,245235_279965,0
10912,209650_279994,1
10913,216681_279994,0
10914,217336_283890,0
10915,238330_285010,1
10916,246806_285010,1
10917,227635_285010,1
10918,244148_285551,1
10919,227252_285811,1
10920,233891_285811,1
10921,229546_286019,0
10922,245315_291749,1
10923,232364_292563,0
10924,235823_294967,1
10925,213344_294967,1
10926,222215_76,0
10927,216533_76,0
10928,214500_914,1
10929,224773_1889,1
10930,221135_1889,1
10931,240939_1889,1
10932,222228_3359,1
10933,208511_3595,1
10934,224817_3725,0
10935,213408_3725,0
10936,215228_3725,0
10937,224804_4695,1
10938,231329_4695,0
10939,205299_4695,1
10940,219529_4695,0
10941,214728_6705,0
10942,211936_8247,1
10943,204721_8247,0
10944,202371_8247,1
10945,223156_8747,1
10946,203275_8747,0
10947,218479_8747,0
10948,242316_10445,1
10949,234658_10445,1
10950,226321_10445,1
10951,217246_10445,1
10952,208323_10445,1
10953,208143_10445,1
10954,242258_10640,1
10955,238795_10640,1
10956,221714_16078,0
10957,208308_16078,1
10958,242861_16078,0
10959,199924_16078,0
10960,230026_16078,1
10961,221643_16078,0
10962,239905_16078,1
10963,210584_16078,0
10964,244266_16760,1
10965,230921_16760,1
10966,230856_17014,1
10967,208378_17312,0
10968,221035_17539,0
10969,248868_17539,0
10970,204054_19178,0
10971,225963_19219,0
10972,248616_20381,0
10973,237856_21642,1
10974,200151_23938,1
10975,228816_24306,1
10976,232345_24463,1
10977,243916_24463,1
10978,215208_24463,1
10979,233824_24463,1
10980,240388_24463,1
10981,230693_24463,1
10982,204046_24463,0
10983,230507_25973,1
10984,223776_29952,0
10985,239637_30870,0
10986,203497_30981,1
10987,240724_31012,1
10988,245662_35457,1
10989,241294_35457,1
10990,247624_35457,0
10991,245760_36380,0
10992,236490_36487,0
10993,226193_36627,1
10994,222675_36627,0
10995,242459_36627,1
10996,225837_39533,1
10997,221171_46661,1
10998,210737_46661,1
10999,244638_46661,1
11000,241280_46661,1
11001,229965_46661,1
11002,215972_46661,1
11003,226330_46661,1
11004,218937_46661,1
11005,225889_46661,1
11006,241182_46661,1
11007,217195_46661,1
11008,237492_46661,0
